	sentence	labels	predictions	max_prob	predictive_entropy	dempster_shafer	softmax_gap
492	[CLS] venter barn [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0179 0.0717 0.0076 0.0012 0.0021 0.0150 0.0493 0.0727 0.0691 0.0521 0.0330 0.0198 0.0129 0.0097 0.0082 0.0077 0.0078 0.0083 0.0088 0.0092 0.0097 0.0101 0.0105 0.0109 0.0112 0.0115 0.0118 0.0119 0.0121 0.0122 0.0122 0.0123 0.0124 0.0124 0.0125	0.1098 0.3723 0.0642 0.0122 0.0170 0.0816 0.2040 0.2755 0.2788 0.2404 0.1759 0.1187 0.0835 0.0649 0.0561 0.0531 0.0537 0.0558 0.0582 0.0604 0.0623 0.0641 0.0659 0.0678 0.0695 0.0709 0.0721 0.0729 0.0735 0.0739 0.0743 0.0746 0.0749 0.0752 0.0755	0.0017 0.0155 0.0068 0.0010 0.0007 0.0007 0.0009 0.0014 0.0023 0.0032 0.0032 0.0027 0.0020 0.0016 0.0014 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012	0.0191 0.0784 0.0086 0.0014 0.0021 0.0151 0.0495 0.0730 0.0694 0.0525 0.0334 0.0201 0.0131 0.0098 0.0083 0.0079 0.0080 0.0084 0.0089 0.0094 0.0098 0.0102 0.0107 0.0111 0.0114 0.0117 0.0120 0.0121 0.0123 0.0124 0.0124 0.0125 0.0126 0.0126 0.0127
493	[CLS]'da jeg var lille drømte jeg om at være prinsesse i taft og tyl, og jeg har gaet til jazzballet i mange ar,'siger [SEP]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 18 -100 18 18 18 18 18 -100 18 18 -100 -100 18 18 18 18 18 18 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 9	0.0240 0.0228 0.1849 0.0638 0.0006 0.1086 0.2394 0.0017 0.0000 0.0012 0.0002 0.0070 0.0013 0.3761 0.0020 0.0001 0.0005 0.0038 0.0000 0.0000 0.0000 0.0000 0.0003 0.0013 0.0000 0.0010 0.0000 0.0000 0.0000 0.0002 0.0010 0.0000 0.0000 0.0034 0.0146	0.1274 0.1299 0.7190 0.3442 0.0058 0.4305 0.8657 0.0140 0.0004 0.0100 0.0016 0.0435 0.0104 0.6986 0.0153 0.0006 0.0049 0.0273 0.0000 0.0000 0.0001 0.0001 0.0030 0.0111 0.0001 0.0092 0.0001 0.0003 0.0000 0.0019 0.0086 0.0000 0.0001 0.0238 0.0784	0.0021 0.0031 0.0298 0.0161 0.0002 0.0087 0.0250 0.0004 0.0000 0.0001 0.0000 0.0002 0.0000 0.0011 0.0001 0.0000 0.0000 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0002 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0000 0.0001 0.0003	0.0242 0.0231 0.1966 0.0704 0.0006 0.1072 0.2367 0.0017 0.0000 0.0012 0.0002 0.0070 0.0013 0.3760 0.0020 0.0001 0.0005 0.0038 0.0000 0.0000 0.0000 0.0000 0.0003 0.0013 0.0000 0.0011 0.0000 0.0000 0.0000 0.0002 0.0010 0.0000 0.0000 0.0034 0.0147
494	[CLS] - jeg har skrevet det om tusind gange, sagde gunnar. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 9 -100 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0181 0.0012 0.0006 0.0001 0.0011 0.0003 0.0001 0.0045 0.0007 0.0000 0.0000 0.0133 0.0083 0.0046 0.0000 0.0003 0.0004 0.0015 0.0047 0.0107 0.0173 0.0211 0.0202 0.0160 0.0125 0.0108 0.0101 0.0096 0.0094 0.0094 0.0097 0.0100 0.0104 0.0108 0.0113	0.1113 0.0106 0.0054 0.0014 0.0101 0.0030 0.0008 0.0339 0.0070 0.0000 0.0001 0.0726 0.0509 0.0329 0.0003 0.0026 0.0044 0.0131 0.0343 0.0683 0.1037 0.1249 0.1206 0.0983 0.0782 0.0677 0.0632 0.0610 0.0601 0.0604 0.0618 0.0636 0.0654 0.0675 0.0698	0.0017 0.0002 0.0001 0.0000 0.0002 0.0001 0.0000 0.0006 0.0003 0.0000 0.0000 0.0001 0.0003 0.0006 0.0000 0.0001 0.0001 0.0003 0.0005 0.0010 0.0017 0.0023 0.0024 0.0020 0.0015 0.0012 0.0010 0.0010 0.0010 0.0011 0.0011 0.0011 0.0011 0.0012 0.0012	0.0195 0.0013 0.0006 0.0001 0.0012 0.0003 0.0001 0.0045 0.0007 0.0000 0.0000 0.0133 0.0083 0.0047 0.0000 0.0003 0.0005 0.0019 0.0056 0.0121 0.0189 0.0224 0.0209 0.0163 0.0127 0.0109 0.0102 0.0098 0.0096 0.0096 0.0099 0.0102 0.0106 0.0110 0.0115
495	[CLS] udsendes kl = 1830 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0174 0.0055 0.0347 0.0027 0.0032 0.0006 0.0002 0.0005 0.0012 0.0023 0.0042 0.0070 0.0095 0.0099 0.0091 0.0084 0.0080 0.0078 0.0077 0.0076 0.0076 0.0077 0.0080 0.0084 0.0088 0.0094 0.0098 0.0103 0.0107 0.0110 0.0113 0.0115 0.0117 0.0119 0.0120	0.1080 0.0435 0.2204 0.0236 0.0272 0.0059 0.0027 0.0047 0.0105 0.0194 0.0323 0.0491 0.0621 0.0639 0.0596 0.0556 0.0537 0.0527 0.0520 0.0515 0.0515 0.0520 0.0533 0.0551 0.0574 0.0599 0.0624 0.0645 0.0664 0.0680 0.0693 0.0704 0.0715 0.0723 0.0731	0.0016 0.0016 0.0160 0.0015 0.0016 0.0003 0.0001 0.0001 0.0002 0.0004 0.0006 0.0010 0.0013 0.0014 0.0013 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011	0.0188 0.0059 0.0373 0.0030 0.0036 0.0007 0.0003 0.0007 0.0016 0.0030 0.0048 0.0075 0.0098 0.0101 0.0092 0.0085 0.0081 0.0079 0.0078 0.0077 0.0077 0.0079 0.0082 0.0086 0.0090 0.0095 0.0100 0.0105 0.0109 0.0112 0.0115 0.0117 0.0119 0.0121 0.0122
496	[CLS] den kan sta flere timer. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 -100 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0183 0.0124 0.0030 0.0109 0.0020 0.0000 0.0001 0.0000 0.0000 0.0012 0.0234 0.0881 0.1041 0.0829 0.0593 0.0373 0.0214 0.0126 0.0092 0.0086 0.0094 0.0108 0.0120 0.0130 0.0137 0.0140 0.0142 0.0143 0.0143 0.0142 0.0141 0.0139 0.0138 0.0136 0.0134	0.1130 0.0812 0.0213 0.0654 0.0165 0.0001 0.0006 0.0000 0.0003 0.0094 0.1117 0.3012 0.3555 0.3354 0.2732 0.1930 0.1241 0.0805 0.0609 0.0567 0.0604 0.0669 0.0730 0.0778 0.0810 0.0829 0.0837 0.0841 0.0841 0.0839 0.0834 0.0826 0.0817 0.0808 0.0800	0.0017 0.0012 0.0002 0.0008 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0003 0.0008 0.0015 0.0019 0.0019 0.0016 0.0013 0.0011 0.0010 0.0010 0.0010 0.0011 0.0012 0.0012 0.0012 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013	0.0199 0.0129 0.0030 0.0111 0.0021 0.0000 0.0001 0.0000 0.0000 0.0012 0.0235 0.0882 0.1041 0.0831 0.0597 0.0377 0.0216 0.0128 0.0093 0.0087 0.0096 0.0109 0.0122 0.0132 0.0138 0.0142 0.0144 0.0145 0.0145 0.0144 0.0143 0.0142 0.0140 0.0138 0.0136
497	[CLS]'men vi havde ikke præcise informationer om aftalen, der var indgaet. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0193 0.0006 0.0025 0.0012 0.0002 0.0000 0.0002 0.0060 0.0121 0.2891 0.0001 0.0007 0.0000 0.0080 0.0327 0.0001 0.0023 0.0009 0.0019 0.0047 0.0091 0.0124 0.0128 0.0117 0.0107 0.0105 0.0111 0.0119 0.0124 0.0125 0.0124 0.0121 0.0119 0.0119 0.0119	0.1168 0.0056 0.0210 0.0120 0.0019 0.0001 0.0024 0.0408 0.0661 0.6644 0.0011 0.0074 0.0002 0.0471 0.1482 0.0006 0.0171 0.0080 0.0151 0.0329 0.0572 0.0749 0.0786 0.0737 0.0687 0.0678 0.0707 0.0747 0.0774 0.0779 0.0767 0.0751 0.0738 0.0733 0.0734	0.0018 0.0001 0.0007 0.0006 0.0001 0.0000 0.0000 0.0004 0.0002 0.0056 0.0000 0.0003 0.0000 0.0002 0.0007 0.0000 0.0001 0.0001 0.0002 0.0005 0.0009 0.0012 0.0013 0.0012 0.0012 0.0012 0.0013 0.0014 0.0015 0.0015 0.0015 0.0014 0.0014 0.0013 0.0013	0.0208 0.0006 0.0026 0.0016 0.0002 0.0000 0.0002 0.0061 0.0121 0.2896 0.0001 0.0008 0.0000 0.0080 0.0329 0.0001 0.0024 0.0009 0.0019 0.0048 0.0093 0.0125 0.0129 0.0118 0.0108 0.0106 0.0111 0.0119 0.0125 0.0127 0.0125 0.0123 0.0121 0.0121 0.0121
498	[CLS] men pas pa, at du ikke lover mere, end du kan holde. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0167 0.0013 0.0009 0.0011 0.0003 0.0096 0.0668 0.0014 0.0520 0.0016 0.0000 0.0102 0.1239 0.0003 0.0001 0.0000 0.0000 0.0001 0.0014 0.0087 0.0298 0.0537 0.0597 0.0484 0.0330 0.0218 0.0157 0.0128 0.0113 0.0106 0.0103 0.0102 0.0103 0.0105 0.0109	0.1040 0.0128 0.0087 0.0097 0.0027 0.0645 0.3740 0.0131 0.3166 0.0152 0.0002 0.0654 0.4821 0.0032 0.0007 0.0000 0.0001 0.0013 0.0108 0.0510 0.1371 0.2190 0.2479 0.2225 0.1693 0.1215 0.0921 0.0768 0.0693 0.0657 0.0642 0.0639 0.0644 0.0657 0.0676	0.0016 0.0005 0.0004 0.0002 0.0000 0.0008 0.0181 0.0006 0.0218 0.0011 0.0000 0.0002 0.0049 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0003 0.0007 0.0014 0.0019 0.0020 0.0017 0.0014 0.0011 0.0010 0.0010 0.0010 0.0010 0.0010 0.0010 0.0011	0.0180 0.0015 0.0010 0.0011 0.0003 0.0099 0.0740 0.0016 0.0597 0.0017 0.0000 0.0103 0.1242 0.0003 0.0001 0.0000 0.0000 0.0001 0.0014 0.0088 0.0300 0.0541 0.0604 0.0493 0.0338 0.0224 0.0161 0.0130 0.0116 0.0108 0.0105 0.0104 0.0105 0.0107 0.0111
499	[CLS] desuden er sf'ikke forpligtet ', som det hedder, til at støtte et forslag om privat byfornyelse. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 6 -100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 6 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0141 0.0033 0.0045 0.3727 0.0227 0.0002 0.0204 0.0367 0.0002 0.0000 0.0020 0.0095 0.1092 0.0009 0.0010 0.0119 0.0006 0.0010 0.0005 0.0001 0.0220 0.2089 0.0028 0.0000 0.0015 0.0195 0.1227 0.2378 0.2567 0.2126 0.1394 0.0762 0.0433 0.0295 0.0232	0.0914 0.0270 0.0326 0.8010 0.1312 0.0021 0.1181 0.2043 0.0018 0.0004 0.0157 0.0622 0.4447 0.0072 0.0079 0.0818 0.0063 0.0097 0.0051 0.0010 0.1461 0.8161 0.0245 0.0003 0.0120 0.0978 0.3800 0.5842 0.6755 0.6596 0.5089 0.3280 0.2104 0.1532 0.1247	0.0015 0.0008 0.0008 0.0176 0.0032 0.0001 0.0011 0.0034 0.0000 0.0000 0.0000 0.0002 0.0025 0.0000 0.0000 0.0015 0.0002 0.0004 0.0002 0.0000 0.0053 0.0384 0.0016 0.0000 0.0001 0.0002 0.0007 0.0016 0.0026 0.0031 0.0028 0.0022 0.0017 0.0014 0.0012	0.0152 0.0035 0.0045 0.3730 0.0263 0.0002 0.0206 0.0379 0.0002 0.0000 0.0020 0.0095 0.1099 0.0009 0.0010 0.0124 0.0008 0.0014 0.0007 0.0001 0.0310 0.2864 0.0038 0.0000 0.0016 0.0196 0.1231 0.2385 0.2575 0.2133 0.1400 0.0765 0.0435 0.0297 0.0234
500	[CLS] det er glædeligt, siger annemette møller, som kalder hashen for fristadens'egentlige svøbe '. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 9 -100 -100 16 18 18 18 18 -100 18 18 -100 18 18 18 -100 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 9 16 16 16 18 18 18 6 18 18 18 18 18 18 9 16 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0189 0.1004 0.0172 0.1411 0.0000 0.0007 0.0002 0.4504 0.0008 0.0104 0.0003 0.0049 0.0749 0.4226 0.0046 0.0001 0.0057 0.0068 0.0000 0.0234 0.2216 0.4646 0.0037 0.0002 0.0157 0.0081 0.0076 0.0120 0.0313 0.0763 0.1136 0.0991 0.0589 0.0323 0.0226	0.1183 0.3689 0.1143 0.4751 0.0002 0.0059 0.0021 0.7209 0.0071 0.0614 0.0033 0.0345 0.2803 0.9978 0.0341 0.0012 0.0416 0.0516 0.0003 0.1429 0.9648 1.3395 0.0281 0.0019 0.0939 0.0520 0.0490 0.0711 0.1541 0.3096 0.4310 0.4066 0.2776 0.1721 0.1261	0.0022 0.0040 0.0043 0.0106 0.0000 0.0000 0.0001 0.0023 0.0002 0.0005 0.0001 0.0002 0.0009 0.0323 0.0008 0.0000 0.0008 0.0021 0.0000 0.0066 0.0797 0.0693 0.0007 0.0001 0.0014 0.0005 0.0004 0.0005 0.0012 0.0029 0.0051 0.0057 0.0043 0.0029 0.0021	0.0204 0.1014 0.0209 0.1444 0.0000 0.0007 0.0002 0.4508 0.0008 0.0107 0.0003 0.0049 0.0750 0.4444 0.0078 0.0001 0.0059 0.0083 0.0000 0.0251 0.2366 0.4861 0.0039 0.0002 0.0158 0.0082 0.0076 0.0121 0.0316 0.0774 0.1154 0.1007 0.0598 0.0328 0.0229
501	[CLS] tiden, hvor han efter eget udsagn drak mere end fem flasker whisky om dagen. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0173 0.0678 0.0000 0.0003 0.0006 0.0003 0.0052 0.0322 0.0780 0.0637 0.1163 0.0041 0.0049 0.0001 0.0000 0.0005 0.0000 0.0003 0.0006 0.0047 0.0276 0.1015 0.1852 0.1920 0.1387 0.0776 0.0412 0.0257 0.0194 0.0167 0.0152 0.0145 0.0143 0.0143 0.0145	0.1074 0.3527 0.0002 0.0033 0.0057 0.0028 0.0347 0.1459 0.2919 0.2683 0.4580 0.0308 0.0347 0.0016 0.0003 0.0043 0.0004 0.0030 0.0054 0.0306 0.1285 0.3424 0.5365 0.5997 0.5066 0.3357 0.2053 0.1392 0.1100 0.0965 0.0896 0.0861 0.0847 0.0846 0.0850	0.0017 0.0125 0.0000 0.0001 0.0002 0.0000 0.0002 0.0003 0.0012 0.0009 0.0018 0.0003 0.0006 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0003 0.0009 0.0023 0.0038 0.0042 0.0034 0.0024 0.0018 0.0015 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013	0.0185 0.0719 0.0000 0.0003 0.0006 0.0003 0.0053 0.0325 0.0805 0.0662 0.1210 0.0049 0.0053 0.0002 0.0000 0.0005 0.0000 0.0003 0.0006 0.0048 0.0277 0.1019 0.1861 0.1934 0.1401 0.0785 0.0418 0.0261 0.0198 0.0169 0.0155 0.0148 0.0146 0.0146 0.0147
502	[CLS] den modtog han i øvrigt kulturministeriets børnebogspris for i 1990. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 6 -100 18 -100 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0216 0.0148 0.1970 0.0021 0.0003 0.2247 0.0184 0.0157 0.0319 0.0001 0.0000 0.0025 0.3989 0.0004 0.0020 0.0053 0.0387 0.1472 0.2609 0.3010 0.2347 0.1259 0.0642 0.0390 0.0275 0.0216 0.0188 0.0176 0.0173 0.0172 0.0170 0.0168 0.0165 0.0161 0.0157	0.1284 0.0932 0.5509 0.0166 0.0029 0.7898 0.1286 0.1148 0.2166 0.0015 0.0003 0.0182 0.7103 0.0035 0.0162 0.0352 0.1743 0.4742 0.7561 0.8361 0.7006 0.4754 0.2988 0.2038 0.1526 0.1240 0.1094 0.1031 0.1007 0.0995 0.0985 0.0972 0.0956 0.0936 0.0915	0.0020 0.0013 0.0071 0.0005 0.0001 0.0194 0.0098 0.0094 0.0204 0.0001 0.0000 0.0001 0.0016 0.0000 0.0002 0.0003 0.0010 0.0026 0.0050 0.0062 0.0061 0.0054 0.0044 0.0036 0.0029 0.0024 0.0021 0.0019 0.0018 0.0018 0.0017 0.0017 0.0016 0.0016 0.0015	0.0231 0.0152 0.2003 0.0021 0.0003 0.2284 0.0195 0.0169 0.0360 0.0002 0.0000 0.0025 0.3988 0.0004 0.0020 0.0053 0.0388 0.1475 0.2613 0.3016 0.2353 0.1266 0.0648 0.0395 0.0280 0.0220 0.0192 0.0180 0.0177 0.0175 0.0174 0.0171 0.0168 0.0164 0.0160
503	[CLS] alt det, vi kan sammenstykke stumperne af. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 -100 -100 18 -100 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0230 0.0186 0.0012 0.0000 0.0004 0.0000 0.0001 0.0002 0.0021 0.0133 0.0193 0.0015 0.0006 0.0178 0.0095 0.0299 0.0826 0.1504 0.1986 0.2001 0.1578 0.1047 0.0652 0.0424 0.0304 0.0239 0.0203 0.0180 0.0165 0.0153 0.0144 0.0139 0.0136 0.0134 0.0132	0.1333 0.1238 0.0115 0.0002 0.0041 0.0004 0.0014 0.0018 0.0179 0.0929 0.1312 0.0128 0.0057 0.1088 0.0717 0.1603 0.3162 0.4764 0.5942 0.6300 0.5600 0.4275 0.3016 0.2153 0.1643 0.1352 0.1180 0.1068 0.0986 0.0923 0.0874 0.0841 0.0820 0.0807 0.0797	0.0020 0.0050 0.0004 0.0000 0.0001 0.0000 0.0000 0.0001 0.0004 0.0032 0.0065 0.0004 0.0001 0.0026 0.0034 0.0050 0.0050 0.0051 0.0061 0.0075 0.0082 0.0076 0.0061 0.0047 0.0037 0.0031 0.0027 0.0024 0.0022 0.0020 0.0018 0.0017 0.0016 0.0015 0.0014	0.0244 0.0200 0.0013 0.0000 0.0004 0.0000 0.0001 0.0002 0.0022 0.0138 0.0204 0.0015 0.0006 0.0183 0.0105 0.0310 0.0835 0.1511 0.1994 0.2010 0.1589 0.1057 0.0660 0.0431 0.0309 0.0245 0.0208 0.0185 0.0169 0.0157 0.0148 0.0142 0.0138 0.0136 0.0134
504	[CLS] en ung sovjetisk soldat far som belønning for udvist tapperhed under anden verdenskrig orlov fra fronten. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 1 -100 18 18 18 18 18 18 18 -100 -100 18 3 13 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0261 0.0008 0.0069 0.0671 0.0049 0.0280 0.0009 0.0003 0.0330 0.0059 0.0240 0.2028 0.5385 0.0837 0.0041 0.0127 0.0017 0.0004 0.0000 0.0758 0.0003 0.0043 0.0036 0.0204 0.1221 0.2737 0.3095 0.2710 0.2109 0.1500 0.0998 0.0643 0.0424 0.0301 0.0233	0.1508 0.0076 0.0464 0.3363 0.0419 0.1861 0.0089 0.0028 0.1479 0.0379 0.1447 0.8909 1.2956 0.3910 0.0326 0.0899 0.0154 0.0046 0.0005 0.4241 0.0030 0.0368 0.0301 0.1168 0.4200 0.6821 0.7780 0.7765 0.6835 0.5462 0.4075 0.2927 0.2119 0.1609 0.1304	0.0027 0.0003 0.0007 0.0110 0.0027 0.0117 0.0005 0.0001 0.0004 0.0003 0.0051 0.0676 0.0879 0.0148 0.0010 0.0034 0.0008 0.0002 0.0000 0.0213 0.0003 0.0027 0.0017 0.0031 0.0060 0.0085 0.0105 0.0116 0.0112 0.0096 0.0074 0.0054 0.0041 0.0032 0.0026	0.0282 0.0008 0.0070 0.0692 0.0055 0.0303 0.0010 0.0003 0.0330 0.0059 0.0243 0.2094 0.5593 0.0892 0.0042 0.0131 0.0017 0.0005 0.0000 0.0902 0.0003 0.0048 0.0038 0.0209 0.1233 0.2753 0.3111 0.2725 0.2122 0.1510 0.1006 0.0649 0.0430 0.0306 0.0237
505	[CLS] han er utroligt krævende og dominerende, men ih hvor han kan kneppe. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 -100 18 18 18 18 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0215 0.0005 0.0007 0.0003 0.0004 0.0000 0.0019 0.0000 0.0001 0.0000 0.0078 0.0001 0.0002 0.0001 0.0008 0.0033 0.0000 0.0015 0.0041 0.0073 0.0101 0.0181 0.0288 0.0305 0.0240 0.0171 0.0138 0.0133 0.0138 0.0145 0.0150 0.0151 0.0148 0.0143 0.0138	0.1270 0.0049 0.0069 0.0030 0.0037 0.0002 0.0142 0.0001 0.0011 0.0004 0.0556 0.0011 0.0022 0.0015 0.0073 0.0285 0.0002 0.0116 0.0276 0.0458 0.0612 0.1000 0.1481 0.1605 0.1353 0.1028 0.0851 0.0813 0.0834 0.0866 0.0892 0.0899 0.0885 0.0857 0.0828	0.0020 0.0002 0.0003 0.0001 0.0001 0.0000 0.0001 0.0000 0.0000 0.0000 0.0008 0.0001 0.0001 0.0000 0.0001 0.0017 0.0000 0.0001 0.0001 0.0002 0.0004 0.0009 0.0015 0.0021 0.0021 0.0018 0.0016 0.0015 0.0015 0.0015 0.0016 0.0017 0.0016 0.0016 0.0015	0.0230 0.0005 0.0007 0.0003 0.0004 0.0000 0.0019 0.0000 0.0001 0.0000 0.0079 0.0001 0.0002 0.0001 0.0008 0.0037 0.0000 0.0015 0.0041 0.0073 0.0101 0.0182 0.0290 0.0307 0.0241 0.0172 0.0139 0.0134 0.0140 0.0147 0.0152 0.0154 0.0151 0.0145 0.0140
